,epic_name,tm_name,epic_candname,pl_name,ra,ra_err,ra_str,dec,dec_err,dec_str,k2c_disp,k2c_refdisp,k2c_reflink,k2c_note,k2c_recentflag,k2_campaign_str,st_plx,st_plxerr1,st_plxerr2,st_plxlim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_metfe,st_metfeerr1,st_metfeerr2,st_metfelim,st_metratio,st_rad,st_raderr1,st_raderr2,st_radlim,st_vsini,st_vsinierr1,st_vsinierr2,st_vsinilim,st_kep,st_keperr,st_keplim,st_bj,st_bjerr,st_bjlim,st_vj,st_vjerr,st_vjlim,st_us,st_userr,st_uslim,st_gs,st_gserr,st_gslim,st_rs,st_rserr,st_rslim,st_is,st_iserr,st_islim,st_zs,st_zserr,st_zslim,st_j2,st_j2err,st_j2lim,st_h2,st_h2err,st_h2lim,st_k2,st_k2err,st_k2lim,st_wise1,st_wise1err,st_wise1lim,st_wise2,st_wise2err,st_wise2lim,st_wise3,st_wise3err,st_wise3lim,st_wise4,st_wise4err,st_wise4lim,st_bmvj,st_bmvjerr,st_bmvjlim,st_jmh2,st_jmh2err,st_jmh2lim,st_hmk2,st_hmk2err,st_hmk2lim,st_jmk2,st_jmk2err,st_jmk2lim,pl_fppprob,pl_fppproblim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_tranflag
1221,EPIC 206245553,2MASS J22200610-0903219,EPIC 206245553.01,K2-73 b,335.025482,0.0,22h20m06.12s,-9.056092999999999,0.0,-09d03m21.9s,CONFIRMED,CONFIRMED,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018arXiv180205277M/abstract target=ref>Mayo et al. 2018</a>,,0,3.0,,,,,,,,,5844.0,50.0,-50.0,0.0,4.35,0.1,-0.1,0.0,0.09,0.08,-0.08,0.0,[Fe/H],1.05,0.13,-0.07,0.0,,,,,11.745,,0.0,12.431,0.349,0.0,11.345,0.146,0.0,,,,12.115,0.03,0.0,11.687999999999999,0.05,0.0,11.587,0.02,0.0,,,,10.695,0.026000000000000002,0.0,10.382,0.021,0.0,10.322000000000001,0.021,0.0,10.293,0.023,0.0,10.335,0.02,0.0,10.222999999999999,0.07,0.0,8.891,,-1.0,1.0859999999999999,0.37799999999999995,0.0,0.313,0.033,0.0,0.06,0.03,0.0,0.373,0.033,0.0,0.0001,-1.0,7.495692,0.000279,-0.000283,0.0,2456980.17657,0.001433,-0.001327,0.0,,,,,,,,,88.443,1.1079999999999999,-1.798,0.0,,,,,15.108184,1.394212,-3.187118,0.0,0.0229,0.00135,-0.00064,0.0,0.23,0.03,-0.02,0.0,2.625,0.36200000000000004,-0.191,0.0,,,,,1.0
1222,EPIC 206268299,2MASS J22394063-0842521,EPIC 206268299.01,K2-74 b,339.919342,0.0,22h39m40.64s,-8.714505,0.0,-08d42m52.2s,CONFIRMED,CONFIRMED,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018arXiv180205277M/abstract target=ref>Mayo et al. 2018</a>,,0,3.0,,,,,,,,,5929.0,60.0,-60.0,0.0,4.24,0.11,-0.11,0.0,-0.21,0.08,-0.08,0.0,[Fe/H],1.09,0.14,-0.11,0.0,,,,,12.43,,0.0,13.139000000000001,0.042,0.0,12.588,0.031,0.0,,,,12.817,0.031,0.0,12.405,0.040999999999999995,0.0,12.264000000000001,0.061,0.0,,,,11.427,0.027000000000000003,0.0,11.177,0.026000000000000002,0.0,11.068,0.019,0.0,11.039000000000001,0.023,0.0,11.085,0.022000000000000002,0.0,11.254000000000001,0.185,0.0,8.392000000000001,,-1.0,0.551,0.052000000000000005,0.0,0.25,0.037000000000000005,0.0,0.109,0.032,0.0,0.359,0.033,0.0,0.000517,0.0,19.565557,0.001897,-0.001737,0.0,2456997.99994,0.002271,-0.002719,0.0,,,,,,,,,88.92,0.727,-1.031,0.0,,,,,26.134570999999998,3.3118440000000002,-5.940475,0.0,0.024980000000000002,0.00175,-0.00106,0.0,0.26,0.04,-0.03,0.0,2.9589999999999996,0.431,-0.32899999999999996,0.0,,,,,1.0
1223,EPIC 220170303,2MASS J00510570-0111452,EPIC 220170303.01,K2-203 b,12.773741000000001,0.0,00h51m05.70s,-1.195891,0.0,-01d11m45.2s,CONFIRMED,CONFIRMED,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018arXiv180205277M/abstract target=ref>Mayo et al. 2018</a>,,0,8.0,,,,,,,,,5000.0,50.0,-50.0,0.0,4.43,0.1,-0.1,0.0,-0.07,0.08,-0.08,0.0,[Fe/H],0.76,0.03,-0.02,0.0,,,,,12.114,,0.0,13.272,0.04,0.0,12.353,0.03,0.0,,,,12.8,0.04,0.0,12.043,0.02,0.0,11.821,0.07,0.0,,,,10.773,0.024,0.0,10.280999999999999,0.026000000000000002,0.0,10.206,0.023,0.0,10.145,0.023,0.0,10.217,0.02,0.0,10.1,0.083,0.0,8.658999999999999,,-1.0,0.919,0.05,0.0,0.49200000000000005,0.036000000000000004,0.0,0.075,0.035,0.0,0.5670000000000001,0.033,0.0,0.0001,-1.0,9.695101,0.001285,-0.001334,0.0,2457396.63878,0.005765,-0.005843999999999999,0.0,,,,,,,,,88.43,1.1520000000000001,-3.258,0.0,,,,,19.031554999999997,3.773746,-8.456553999999999,0.0,0.01647,0.00325,-0.00135,0.0,0.12,0.02,-0.01,0.0,1.371,0.275,-0.121,0.0,,,,,1.0
1224,EPIC 220186645,2MASS J01093180-0031031,EPIC 220186645.01,K2-204 b,17.382523000000003,0.0,01h09m31.81s,-0.51762,0.0,-00d31m03.4s,CONFIRMED,CONFIRMED,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018arXiv180205277M/abstract target=ref>Mayo et al. 2018</a>,,0,8.0,,,,,,,,,5755.0,50.0,-50.0,0.0,4.23,0.1,-0.1,0.0,0.07,0.08,-0.08,0.0,[Fe/H],1.18,0.16,-0.14,0.0,,,,,12.960999999999999,,0.0,13.642999999999999,0.02,0.0,13.01,0.02,0.0,,,,13.308,0.06,0.0,12.834000000000001,0.03,0.0,12.812000000000001,0.16,0.0,,,,11.839,0.021,0.0,11.569,0.026000000000000002,0.0,11.478,0.021,0.0,11.468,0.023,0.0,11.507,0.022000000000000002,0.0,11.279000000000002,0.17300000000000001,0.0,8.683,,-1.0,0.633,0.027999999999999997,0.0,0.27,0.034,0.0,0.091,0.034,0.0,0.361,0.03,0.0,0.0001,-1.0,7.055784,0.00065,-0.000641,0.0,2457396.50862,0.00372,-0.0037579999999999996,0.0,,,,,,,,,87.649,1.7369999999999999,-3.326,0.0,,,,,11.042580000000001,1.2684440000000001,-3.15351,0.0,0.02371,0.0009400000000000001,-0.00082,0.0,0.27,0.04,-0.03,0.0,3.0460000000000003,0.433,-0.373,0.0,,,,,1.0
1225,EPIC 220192485,2MASS J01163136-0017241,EPIC 220192485.01,,19.130703,0.0,01h16m31.37s,-0.290045,0.0,-00d17m24.2s,CANDIDATE,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018arXiv180205277M/abstract target=ref>Mayo et al. 2018</a>,,0,8.0,,,,,,,,,5220.0,50.0,-50.0,0.0,4.54,0.1,-0.1,0.0,-0.1,0.08,-0.08,0.0,[Fe/H],0.79,0.04,-0.03,0.0,,,,,11.758,,0.0,13.386,0.466,0.0,11.95,0.19899999999999998,0.0,,,,12.389000000000001,0.06,0.0,11.718,0.01,0.0,11.487,0.02,0.0,,,,10.463,0.03,0.0,10.084,0.025,0.0,9.947000000000001,0.019,0.0,9.895,0.023,0.0,9.937000000000001,0.02,0.0,9.886000000000001,0.063,0.0,8.191,,-1.0,1.436,0.507,0.0,0.379,0.039,0.0,0.13699999999999998,0.032,0.0,0.516,0.035,0.0,,0.0,50.693644,0.000569,-0.00055,0.0,2457409.2233,0.000396,-0.00037400000000000004,0.0,,,,,,,,,89.48100000000001,0.08199999999999999,-0.054000000000000006,0.0,,,,,75.57631500000001,5.035064,-3.379718,0.0,0.10039,0.00168,-0.00247,0.0,0.77,0.04,-0.03,0.0,8.683,0.45899999999999996,-0.376,0.0,,,,,1.0
1226,EPIC 220207765,2MASS J01240186+0016279,EPIC 220207765.01,,21.007797,0.0,01h24m01.87s,0.274438,0.0,+00d16m28.0s,CANDIDATE,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018arXiv180205277M/abstract target=ref>Mayo et al. 2018</a>,,0,8.0,,,,,,,,,5318.0,50.0,-50.0,0.0,4.68,0.1,-0.1,0.0,0.26,0.08,-0.08,0.0,[Fe/H],0.85,0.03,-0.02,0.0,,,,,12.17,,0.0,13.322000000000001,0.02,0.0,12.435,0.01,0.0,,,,12.845999999999998,0.01,0.0,12.118,0.02,0.0,11.88,0.05,0.0,,,,10.912,0.024,0.0,10.489,0.024,0.0,10.388,0.021,0.0,10.342,0.023,0.0,10.399000000000001,0.021,0.0,10.329,0.066,0.0,8.941,,-1.0,0.887,0.022000000000000002,0.0,0.423,0.034,0.0,0.10099999999999999,0.032,0.0,0.524,0.032,0.0,0.00527,0.0,7.119856,0.000622,-0.000638,0.0,2457396.4263299997,0.004103,-0.0041659999999999996,0.0,,,,,,,,,89.052,0.675,-1.263,0.0,,,,,27.66873,5.313782,-7.535597999999999,0.0,0.02022,0.0021,-0.0016,0.0,0.17,0.02,-0.01,0.0,1.88,0.209,-0.157,0.0,,,,,1.0
1227,EPIC 220211923,2MASS J01005219+0025334,EPIC 220211923.01,K2-205 b,15.217487,0.0,01h00m52.20s,0.425996,0.0,+00d25m33.6s,CONFIRMED,CONFIRMED,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018arXiv180205277M/abstract target=ref>Mayo et al. 2018</a>,,0,8.0,,,,,,,,,5890.0,50.0,-50.0,0.0,4.25,0.1,-0.1,0.0,-0.26,0.08,-0.08,0.0,[Fe/H],1.08,0.13,-0.11,0.0,,,,,12.25,,0.0,12.994000000000002,0.02,0.0,12.390999999999998,0.04,0.0,,,,12.627,0.01,0.0,12.219000000000001,0.03,0.0,12.089,0.02,0.0,,,,11.235,0.026000000000000002,0.0,10.933,0.021,0.0,10.879000000000001,0.021,0.0,10.862,0.022000000000000002,0.0,10.908,0.021,0.0,10.821,0.11900000000000001,0.0,8.54,,-1.0,0.603,0.045,0.0,0.302,0.034,0.0,0.054000000000000006,0.03,0.0,0.35600000000000004,0.033,0.0,0.0001,-1.0,26.672263,0.00416,-0.003676,0.0,2457413.4191400004,0.004527000000000001,-0.006106,0.0,,,,,,,,,89.09700000000001,0.657,-1.193,0.0,,,,,31.035514000000003,4.404669999999999,-9.305914,0.0,0.016980000000000002,0.00108,-0.00093,0.0,0.18,0.02,-0.02,0.0,1.996,0.27,-0.231,0.0,,,,,1.0
1228,EPIC 220216730,2MASS J00450151+0035357,EPIC 220216730.01,K2-206 b,11.256313,0.0,00h45m01.52s,0.5932569999999999,0.0,+00d35m35.7s,CONFIRMED,CONFIRMED,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018arXiv180205277M/abstract target=ref>Mayo et al. 2018</a>,,1,8.0,,,,,,,,,5043.0,50.0,-50.0,0.0,4.46,0.1,-0.1,0.0,-0.14,0.08,-0.08,0.0,[Fe/H],0.76,0.03,-0.03,0.0,,,,,12.825999999999999,,0.0,13.957,0.04,0.0,13.1,0.05,0.0,,,,13.5,0.03,0.0,12.783,0.05,0.0,12.537,0.03,0.0,,,,11.439,0.026000000000000002,0.0,10.991,0.027000000000000003,0.0,10.918,0.021,0.0,10.845,0.022000000000000002,0.0,10.899000000000001,0.021,0.0,11.020999999999999,0.23199999999999998,0.0,8.674,,-1.0,0.857,0.064,0.0,0.44799999999999995,0.037000000000000005,0.0,0.073,0.034,0.0,0.521,0.033,0.0,0.0001,-1.0,18.294549,0.001728,-0.001599,0.0,2457396.57661,0.00394,-0.004344,0.0,,,,,,,,,89.11200000000001,0.634,-1.2209999999999999,0.0,,,,,28.284029999999998,3.020632,-7.623746000000001,0.0,0.03381,0.00229,-0.00144,0.0,0.25,0.02,-0.01,0.0,2.795,0.223,-0.155,0.0,,,,,1.0
1229,EPIC 220218012,2MASS J00464793+0038268,EPIC 220218012.01,K2-207 b,11.699703999999999,0.0,00h46m47.93s,0.640796,0.0,+00d38m26.9s,CONFIRMED,CONFIRMED,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018arXiv180205277M/abstract target=ref>Mayo et al. 2018</a>,,0,8.0,,,,,,,,,5522.0,50.0,-50.0,0.0,4.41,0.1,-0.1,0.0,0.11,0.08,-0.08,0.0,[Fe/H],0.93,0.09,-0.05,0.0,,,,,12.970999999999998,,0.0,13.905999999999999,0.04,0.0,13.165999999999999,0.05,0.0,,,,13.485999999999999,0.03,0.0,12.950999999999999,0.05,0.0,12.75,0.02,0.0,,,,11.78,0.022000000000000002,0.0,11.456,0.023,0.0,11.383,0.02,0.0,11.338,0.022000000000000002,0.0,11.397,0.023,0.0,11.214,0.205,0.0,8.384,,-1.0,0.74,0.064,0.0,0.324,0.032,0.0,0.073,0.031,0.0,0.397,0.028999999999999998,0.0,0.00018600000000000002,0.0,12.48749,0.001208,-0.001162,0.0,2457403.64459,0.003599,-0.003892,0.0,,,,,,,,,88.62,0.988,-1.589,0.0,,,,,21.180495999999998,3.189156,-5.908348999999999,0.0,0.02574,0.00262,-0.00151,0.0,0.23,0.03,-0.02,0.0,2.6060000000000003,0.37,-0.209,0.0,,,,,1.0
1230,EPIC 220225178,2MASS J01230698+0053210,EPIC 220225178.01,K2-208 b,20.779097,0.0,01h23m06.98s,0.889177,0.0,+00d53m21.0s,CONFIRMED,CONFIRMED,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018arXiv180205277M/abstract target=ref>Mayo et al. 2018</a>,,0,8.0,,,,,,,,,5582.0,50.0,-50.0,0.0,4.62,0.1,-0.1,0.0,-0.11,0.08,-0.08,0.0,[Fe/H],0.86,0.03,-0.03,0.0,,,,,12.302,,0.0,13.241,0.04,0.0,12.503,0.02,0.0,,,,12.838,0.05,0.0,12.249,0.02,0.0,12.072000000000001,0.02,0.0,,,,11.164000000000001,0.026000000000000002,0.0,10.824000000000002,0.021,0.0,10.745999999999999,0.019,0.0,10.697000000000001,0.022000000000000002,0.0,10.739,0.021,0.0,10.645,0.08900000000000001,0.0,8.617,,-1.0,0.738,0.045,0.0,0.34,0.034,0.0,0.078,0.028999999999999998,0.0,0.418,0.032,0.0,0.0001,-1.0,4.190948,0.00023,-0.000248,0.0,2457396.51164,0.00248,-0.002349,0.0,,,,,,,,,88.04299999999999,1.376,-2.502,0.0,,,,,14.156898000000002,2.132162,-4.003238,0.0,0.01785,0.0016,-0.00117,0.0,0.15,0.01,-0.01,0.0,1.679,0.165,-0.125,0.0,,,,,1.0
1231,EPIC 220241529,2MASS J00584575+0123014,EPIC 220241529.01,K2-209 b,14.690681,0.0,00h58m45.76s,1.383812,0.0,+01d23m01.7s,CONFIRMED,CONFIRMED,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018arXiv180205277M/abstract target=ref>Mayo et al. 2018</a>,,1,8.0,,,,,,,,,4720.0,50.0,-50.0,0.0,4.46,0.1,-0.1,0.0,-0.06,0.08,-0.08,0.0,[Fe/H],0.71,0.02,-0.02,0.0,,,,,10.717,,0.0,12.05,0.191,0.0,11.205,0.10300000000000001,0.0,,,,11.574000000000002,0.03,0.0,10.610999999999999,0.06,0.0,10.35,0.07,0.0,,,,9.263,0.024,0.0,8.774,0.038,0.0,8.613,0.023,0.0,8.555,0.022000000000000002,0.0,8.612,0.021,0.0,8.552999999999999,0.027000000000000003,0.0,8.172,0.27899999999999997,0.0,0.845,0.217,0.0,0.489,0.045,0.0,0.161,0.044000000000000004,0.0,0.65,0.033,0.0,0.0001,-1.0,2.080615,0.000134,-0.00013,0.0,2457394.2331,0.002694,-0.002473,0.0,,,,,,,,,86.23100000000001,2.6689999999999996,-6.348,0.0,,,,,8.501853,1.842238,-3.489889,0.0,0.011179999999999999,0.00131,-0.00074,0.0,0.08,0.01,-0.01,0.0,0.8690000000000001,0.105,-0.062,0.0,,,,,1.0
1232,EPIC 206348688,2MASS J22352275-0728114,EPIC 206348688.01,K2-75 b,338.844849,0.0,22h35m22.76s,-7.469853,0.0,-07d28m11.5s,CONFIRMED,CONFIRMED,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018arXiv180205277M/abstract target=ref>Mayo et al. 2018</a>,,0,3.0,,,,,,,,,6022.0,51.0,-51.0,0.0,4.26,0.1,-0.1,0.0,0.3,0.08,-0.08,0.0,[Fe/H],1.24,0.16,-0.11,0.0,,,,,12.565999999999999,,0.0,13.345999999999998,0.042,0.0,12.700999999999999,0.031,0.0,,,,12.991,0.031,0.0,12.546,0.040999999999999995,0.0,12.384,0.061,0.0,,,,11.564,0.028999999999999998,0.0,11.283,0.026000000000000002,0.0,11.177999999999999,0.019,0.0,11.157,0.023,0.0,11.181,0.021,0.0,11.195,0.205,0.0,8.792,,-1.0,0.645,0.052000000000000005,0.0,0.281,0.039,0.0,0.105,0.032,0.0,0.386,0.035,0.0,0.0001,-1.0,7.817949,0.000776,-0.000745,0.0,2456983.4293400003,0.003711,-0.00392,0.0,,,,,,,,,87.413,1.93,-5.035,0.0,,,,,10.57053,1.334026,-4.14989,0.0,0.018869999999999998,0.00123,-0.00066,0.0,0.23,0.03,-0.02,0.0,2.549,0.37200000000000005,-0.235,0.0,,,,,1.0
1233,EPIC 206348688,2MASS J22352275-0728114,EPIC 206348688.02,K2-75 c,338.844849,0.0,22h35m22.76s,-7.469853,0.0,-07d28m11.5s,CONFIRMED,CONFIRMED,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018arXiv180205277M/abstract target=ref>Mayo et al. 2018</a>,,0,3.0,,,,,,,,,6022.0,51.0,-51.0,0.0,4.26,0.1,-0.1,0.0,0.3,0.08,-0.08,0.0,[Fe/H],1.24,0.16,-0.11,0.0,,,,,12.565999999999999,,0.0,13.345999999999998,0.042,0.0,12.700999999999999,0.031,0.0,,,,12.991,0.031,0.0,12.546,0.040999999999999995,0.0,12.384,0.061,0.0,,,,11.564,0.028999999999999998,0.0,11.283,0.026000000000000002,0.0,11.177999999999999,0.019,0.0,11.157,0.023,0.0,11.181,0.021,0.0,11.195,0.205,0.0,8.792,,-1.0,0.645,0.052000000000000005,0.0,0.281,0.039,0.0,0.105,0.032,0.0,0.386,0.035,0.0,0.0001,-1.0,18.286069,0.005737,-0.004564,0.0,2456992.74724,0.006737000000000001,-0.009686,0.0,,,,,,,,,88.796,0.873,-1.767,0.0,,,,,21.419376,2.368675,-6.333132,0.0,0.01945,0.00106,-0.00075,0.0,0.23,0.03,-0.02,0.0,2.6260000000000003,0.37200000000000005,-0.24600000000000002,0.0,,,,,1.0
1234,EPIC 206439513,2MASS J22312485-0558406,EPIC 206439513.01,,337.853516,0.0,22h31m24.84s,-5.977968,0.0,-05d58m40.7s,CANDIDATE,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018arXiv180205277M/abstract target=ref>Mayo et al. 2018</a>,,1,3.0,,,,,,,,,6211.0,59.0,-59.0,0.0,3.56,0.1,-0.1,0.0,-0.25,0.08,-0.08,0.0,[Fe/H],3.47,0.48,-0.44,0.0,,,,,11.437000000000001,,0.0,12.412,0.252,0.0,11.618,0.157,0.0,,,,,,,,,,,,,,,,10.888,0.026000000000000002,0.0,10.677999999999999,0.026000000000000002,0.0,10.620999999999999,0.021,0.0,10.578,0.024,0.0,10.6,0.02,0.0,10.649000000000001,0.111,0.0,8.783999999999999,,-1.0,0.794,0.297,0.0,0.21,0.037000000000000005,0.0,0.057,0.033,0.0,0.267,0.033,0.0,,0.0,18.415126,0.00675,-0.00651,0.0,2456992.86813,0.008161,-0.008048999999999999,0.0,,,,,,,,,64.282,4.8180000000000005,-7.2010000000000005,0.0,,,,,2.717431,0.298239,-0.22265100000000002,0.0,0.18369000000000002,0.34386,-0.10755,0.0,6.2,11.63,-3.71,0.0,69.443,130.35399999999998,-41.625,0.0,,,,,1.0
1235,EPIC 206535016,2MASS J22205766-0408219,EPIC 206535016.01,,335.24026499999997,0.0,22h20m57.66s,-4.139476,0.0,-04d08m22.1s,CANDIDATE,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018arXiv180205277M/abstract target=ref>Mayo et al. 2018</a>,,0,3.0,,,,,,,,,5199.0,50.0,-50.0,0.0,4.52,0.1,-0.1,0.0,-0.17,0.08,-0.08,0.0,[Fe/H],0.78,0.04,-0.03,0.0,,,,,11.644,,0.0,12.849,0.02,0.0,11.835,0.13,0.0,,,,12.43,0.01,0.0,11.481,0.04,0.0,11.307,0.03,0.0,,,,10.494000000000002,0.023,0.0,10.087,0.022000000000000002,0.0,10.019,0.019,0.0,9.967,0.022000000000000002,0.0,10.003,0.02,0.0,10.057,0.076,0.0,8.265,,-1.0,1.014,0.132,0.0,0.40700000000000003,0.032,0.0,0.068,0.028999999999999998,0.0,0.475,0.03,0.0,0.192,0.0,20.398071,0.001892,-0.001857,0.0,2456996.36839,0.002827,-0.0029519999999999998,0.0,,,,,,,,,89.55799999999999,0.32299999999999995,-1.158,0.0,,,,,72.850542,16.353313,-39.426388,0.0,0.030410000000000003,0.00878,-0.00259,0.0,0.23,0.07,-0.02,0.0,2.5789999999999997,0.755,-0.239,0.0,,,,,1.0
1236,EPIC 210363145,2MASS J03405481+1234216,EPIC 210363145.01,K2-77 b,55.228428,0.0,03h40m54.82s,12.572612,0.0,+12d34m21.4s,CONFIRMED,CONFIRMED,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018arXiv180205277M/abstract target=ref>Mayo et al. 2018</a>,,0,4.0,,,,,,,,,5070.0,50.0,-50.0,0.0,4.67,0.1,-0.1,0.0,0.12,0.08,-0.08,0.0,[Fe/H],0.78,0.02,-0.01,0.0,,,,,11.895999999999999,,0.0,13.229000000000001,0.03,0.0,12.158,0.09,0.0,,,,12.739,0.02,0.0,11.815999999999999,0.09,0.0,11.534,0.06,0.0,,,,10.384,0.02,0.0,9.91,0.023,0.0,9.799,0.018000000000000002,0.0,9.732999999999999,0.023,0.0,9.79,0.019,0.0,9.773,0.054000000000000006,0.0,8.736,,-1.0,1.071,0.095,0.0,0.474,0.03,0.0,0.111,0.028999999999999998,0.0,0.585,0.027000000000000003,0.0,0.0001,-1.0,8.199814,0.000364,-0.000367,0.0,2457070.80648,0.001511,-0.001449,0.0,,,,,,,,,88.927,0.802,-1.6740000000000002,0.0,,,,,23.46569,2.549332,-7.083635000000001,0.0,0.029210000000000003,0.00117,-0.0009599999999999999,0.0,0.22,0.01,-0.01,0.0,2.498,0.126,-0.094,0.0,,,,,1.0
1237,EPIC 210365511,2MASS J04002214+1238018,EPIC 210365511.01,,60.092361,0.0,04h00m22.17s,12.633847,0.0,+12d38m01.9s,CANDIDATE,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018arXiv180205277M/abstract target=ref>Mayo et al. 2018</a>,,1,4.0,,,,,,,,,4672.0,50.0,-50.0,0.0,4.63,0.1,-0.1,0.0,-0.1,0.08,-0.08,0.0,[Fe/H],0.69,0.02,-0.02,0.0,,,,,12.439,,0.0,14.192,0.03,0.0,13.044,0.23,0.0,,,,13.648,0.05,0.0,12.517000000000001,0.15,0.0,11.921,0.06,0.0,,,,10.604000000000001,0.022000000000000002,0.0,10.008,0.022000000000000002,0.0,9.842,0.017,0.0,9.769,0.024,0.0,9.808,0.019,0.0,9.777000000000001,0.052000000000000005,0.0,8.707,,-1.0,1.148,0.23199999999999998,0.0,0.596,0.031,0.0,0.166,0.027999999999999997,0.0,0.762,0.027999999999999997,0.0,,0.0,3.951971,0.001246,-0.001267,0.0,2457067.61666,0.010099,-0.010243,0.0,,,,,,,,,38.938,9.2,-9.201,0.0,,,,,1.466826,0.50089,-0.10681700000000001,0.0,0.11188,0.38464,-0.07335,0.0,0.75,2.59,-0.49,0.0,8.446,29.035,-5.542000000000001,0.0,,,,,1.0
1238,EPIC 210402237,2MASS J03410141+1331098,EPIC 210402237.01,K2-79 b,55.255905000000006,0.0,03h41m01.42s,13.519372,0.0,+13d31m09.7s,CONFIRMED,CONFIRMED,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018arXiv180205277M/abstract target=ref>Mayo et al. 2018</a>,,0,4.0,,,,,,,,,5839.0,51.0,-51.0,0.0,4.41,0.1,-0.1,0.0,0.2,0.08,-0.08,0.0,[Fe/H],1.04,0.09,-0.05,0.0,,,,,11.800999999999998,,0.0,12.892999999999999,0.02,0.0,12.075,0.06,0.0,,,,12.460999999999999,0.01,0.0,11.792,0.05,0.0,11.517999999999999,0.04,0.0,,,,10.357999999999999,0.022000000000000002,0.0,9.998,0.019,0.0,9.907,0.018000000000000002,0.0,9.83,0.022000000000000002,0.0,9.861,0.021,0.0,9.796,0.055,0.0,8.897,,-1.0,0.818,0.063,0.0,0.36,0.028999999999999998,0.0,0.091,0.026000000000000002,0.0,0.451,0.027999999999999997,0.0,0.0001,-1.0,10.993948,0.0006,-0.000627,0.0,2457070.24651,0.001989,-0.001982,0.0,,,,,,,,,88.635,0.985,-1.6640000000000001,0.0,,,,,17.737717,1.6437509999999997,-4.100499,0.0,0.027780000000000003,0.0015400000000000001,-0.00086,0.0,0.28,0.03,-0.02,0.0,3.147,0.32899999999999996,-0.18100000000000002,0.0,,,,,1.0
